519.463968	582.57
521.020732	511.98
522.577497	526.36
524.134261	632.88
525.691026	580.23
527.247790	502.83
528.804555	604.22
530.361319	503.65
531.918084	622.25
533.474848	452.93
535.031613	588.54
536.588377	585.7
538.145142	659.05
539.701906	642.66
541.258671	550.78
542.815435	553.25
544.372200	576.96
545.928964	618.05
547.485729	662.5
549.042493	625.74
550.599258	631.89
552.156022	746.52
553.712787	755.15
555.269551	760.4
556.826316	784.73
558.383081	740.98
559.939845	790.8
561.496610	905.06
563.053374	897.69
564.610139	874.91
566.166903	863.49
567.723668	897.13
569.280432	1036.4
570.837197	1171.4
572.393961	1159.2
573.950726	1153.5
575.507490	1209.4
577.064255	1260
578.621019	1323.8
580.177784	1283.6
581.734548	1367.1
583.291313	1332.2
584.848077	1435.4
586.404842	1527
587.961606	1605.9
589.518371	1709.4
591.075135	1787.1
592.631900	1857.8
594.188664	1928.8
595.745429	1981.9
597.302193	2180.8
598.858958	2145.3
600.415722	2349.7
601.972487	2370.8
603.529251	2599.5
605.086016	2722.5
606.642781	2777.7
608.199545	2923.5
609.756310	3001.9
611.313074	3032
612.869839	3119.2
614.426603	3047.6
615.983368	2872.8
617.540132	2836.3
619.096897	2816.5
620.653661	2707.3
622.210426	2569
623.767190	2687.2
625.323955	2557.4
626.880719	2376.6
628.437484	2490.5
629.994248	2457.5
631.551013	2373.4
633.107777	2418
634.664542	2451.7
636.221306	2560
637.778071	2727.2
639.334835	2640.1
640.891600	2549.6
642.448364	2690.3
644.005129	2746.3
645.561893	2756.4
647.118658	2878.5
648.675422	2992.7
650.232187	2957.8
651.788952	2916.7
653.345716	2965.4
654.902481	3038.9
656.459245	3079.7
658.016010	3078.5
659.572774	2971.6
661.129539	3083.7
662.686303	2992.9
664.243068	2836.1
665.799832	2752.7
667.356597	2747.9
668.913361	2698.1
670.470126	2560.3
672.026890	2462.4
673.583655	2240
675.140419	2189.2
676.697184	2282.6
678.253948	2132.6
679.810713	2030.2
681.367477	2178.1
682.924242	1884.7
684.481006	1924.5
686.037771	1835
687.594535	1699.5
689.151300	1708.9
690.708064	1669.9
692.264829	1623.1
693.821593	1719.3
695.378358	1787
696.935123	1752.9
698.491887	1679.9
700.048652	1604
701.605416	1613.6
703.162181	1428.8
704.718945	1273.9
706.275710	1238.2
707.832474	1245.3
709.389239	1349.5
710.946003	1388.4
712.502768	1227.9
714.059532	1308.6
715.616297	1025.5
717.173061	951.2
718.729826	1026.5
720.286590	907.74
721.843355	810.59
723.400119	783.7
724.956884	854.17
726.513648	869.15
728.070413	680.31
729.627177	638.21
731.183942	764.22
732.740706	543.03
734.297471	435.11
735.854235	521.31
737.411000	547.22
738.967764	510.93
740.524529	380.09
742.081294	490.43
743.638058	336.03
745.194823	332.83
746.751587	227.59
748.308352	328.99
749.865116	297.17
751.421881	232.15
752.978645	267.49
754.535410	303.22
756.092174	184.35
757.648939	144.54
759.205703	192.12
760.762468	224.17
762.319232	235.89
763.875997	166.32
765.432761	71.784
766.989526	69.855
768.546290	120.99
770.103055	3.1273
771.659819	158.04
773.216584	293.01
774.773348	269.09
776.330113	67.391
777.886877	168.19
779.443642	118.2
781.000406	193.27
782.557171	117.55
784.113935	192.67
785.670700	98.71
787.227465	72.504
788.784229	183.66
790.340994	117.6
791.897758	101.85
793.454523	210.86
795.011287	212.18
796.568052	165.21
798.124816	179.4
799.681581	140.23
801.238345	116.56
802.795110	180.37
804.351874	196.22
805.908639	193.72
807.465403	4.3336
809.022168	200.77
810.578932	151.46
812.135697	225.58
813.692461	168.99
815.249226	242.1
816.805990	401.04
818.362755	279.07
819.919519	148.35
821.476284	109.22
823.033048	167.59
824.589813	255.78
826.146577	251.36
827.703342	148.62
829.260106	228.69
830.816871	212.66
832.373636	285.69
833.930400	217.28
835.487165	235.94
837.043929	311.87
838.600694	218.17
840.157458	209.94
841.714223	216.42
843.270987	138.06
844.827752	182.32
846.384516	174.16
847.941281	138.54
849.498045	203.23
851.054810	314.46
852.611574	258.71
854.168339	208.71
855.725103	3.5161
857.281868	-6.3511
858.838632	14.358
860.395397	152.99
861.952161	15.606
863.508926	267.52
865.065690	24.286
866.622455	152.02
868.179219	47.244
869.735984	27.608
871.292748	147.08
872.849513	191.06
874.406277	252.27
875.963042	50.761
877.519807	142.89
879.076571	135.95
880.633336	89.795
882.190100	155.96
883.746865	53.84
885.303629	157.82
886.860394	149.97
888.417158	168.83
889.973923	184.41
891.530687	175.51
893.087452	241.83
894.644216	207.32
896.200981	247.62
897.757745	272.12
899.314510	147.59
900.871274	195.54
902.428039	158.98
903.984803	168.87
905.541568	201.97
907.098332	128.96
908.655097	139.86
910.211861	-14.797
911.768626	-26.157
913.325390	90.072
914.882155	46.369
916.438919	95.563
917.995684	227.66
919.552448	-6.6158
921.109213	70.792
922.665977	69.908
924.222742	324.31
925.779507	143.59
927.336271	72.079
928.893036	176.13
930.449800	200.91
932.006565	-125.93
933.563329	24.072
935.120094	88.874
936.676858	231.16
938.233623	193.36
939.790387	119.92
941.347152	260.55
942.903916	290.1
944.460681	168.84
946.017445	128.57
947.574210	172.71
949.130974	86.76
950.687739	17.229
952.244503	-23.881
953.801268	59.576
955.358032	99.579
956.914797	50.559
958.471561	154.21
960.028326	204.91
961.585090	173.18
963.141855	173.27
964.698619	156.86
966.255384	139.64
967.812148	149.05
969.368913	98.121
970.925678	47.411
972.482442	48.93
974.039207	-1.7463
975.595971	102.83
977.152736	165.57
978.709500	118.93
980.266265	218.38
981.823029	144.27
983.379794	120.6
984.936558	97.275
986.493323	101.43
988.050087	152.37
989.606852	191.32
991.163616	18.404
992.720381	200.55
994.277145	164.47
995.833910	79.996
997.390674	194.48
998.947439	65.828
1000.504203	73.451
1002.060968	55.835
1003.617732	-90.698
1005.174497	-129.11
1006.731261	28.538
1008.288026	55.373
1009.844790	160.32
1011.401555	15.731
1012.958319	209.37
1014.515084	121.57
1016.071849	81.281
1017.628613	203.37
1019.185378	197.81
1020.742142	159.55
1022.298907	321.93
1023.855671	57.502
1025.412436	250.65
1026.969200	265.31
1028.525965	195.46
1030.082729	66.552
1031.639494	85.879
1033.196258	278.72
1034.753023	102.62
1036.309787	358.22
1037.866552	233.38
1039.423316	49.655
1040.980081	141.08
1042.536845	253.68
1044.093610	309.3
1045.650374	219.11
1047.207139	345.48
1048.763903	357.62
1050.320668	341.85
1051.877432	296.59
1053.434197	138.83
1054.990961	261.8
1056.547726	229.39
1058.104490	254.4
1059.661255	241.64
1061.218020	270.61
1062.774784	228.01
1064.331549	172.81
1065.888313	299.33
1067.445078	200.5
1069.001842	228.45
1070.558607	148.14
1072.115371	311.55
1073.672136	340.79
1075.228900	262.31
1076.785665	270.81
1078.342429	220.85
1079.899194	150.33
1081.455958	194.77
1083.012723	343.93
1084.569487	180.6
1086.126252	244.09
1087.683016	149.98
1089.239781	185.21
1090.796545	210.12
1092.353310	123.87
1093.910074	169.05
1095.466839	252.24
1097.023603	114.39
1098.580368	106.15
1100.137132	481.61
1101.693897	355.56
1103.250661	260.51
1104.807426	175.02
1106.364191	49.699
1107.920955	176.21
1109.477720	282.39
1111.034484	181.6
1112.591249	411.46
1114.148013	315.08
1115.704778	329.96
1117.261542	157.92
1118.818307	94.115
1120.375071	45.149
1121.931836	46.189
1123.488600	286.84
1125.045365	34.492
1126.602129	101.66
1128.158894	265.87
1129.715658	157.71
1131.272423	129.54
1132.829187	95.94
1134.385952	132.42
1135.942716	202.44
1137.499481	249.37
1139.056245	-77.187
1140.613010	-29.873
1142.169774	196.02
1143.726539	34.421
1145.283303	-63.932
1146.840068	22.674
1148.396832	102.14
1149.953597	-24.979
1151.510362	96.612
1153.067126	-28.847
1154.623891	40.815
1156.180655	35.255
1157.737420	59.555
1159.294184	2.9842
1160.850949	11.204
1162.407713	166.03
1163.964478	51.266
1165.521242	-11.185
1167.078007	10.921
1168.634771	166.7
1170.191536	8.8726
1171.748300	-2.8219
1173.305065	170.73
1174.861829	178.49
1176.418594	188.2
1177.975358	234.93
1179.532123	184.43
1181.088887	-33.215
1182.645652	5.52
1184.202416	69.036
1185.759181	143.41
1187.315945	194.33
1188.872710	159.69
1190.429474	186.83
1191.986239	233.86
1193.543003	189.24
1195.099768	249.93
1196.656533	341.58
1198.213297	195.49
1199.770062	216.63
1201.326826	163.64
1202.883591	143.32
1204.440355	131.93
1205.997120	212.97
1207.553884	261.06
1209.110649	248.44
1210.667413	220.1
1212.224178	247.14
1213.780942	261.87
1215.337707	310.08
1216.894471	197.97
1218.451236	286.57
1220.008000	291.43
1221.564765	216.29
1223.121529	343.88
1224.678294	347.36
1226.235058	310.98
1227.791823	489.84
1229.348587	338.63
1230.905352	283.9
1232.462116	235
1234.018881	292.42
1235.575645	469.72
1237.132410	441.83
1238.689174	181.43
1240.245939	410.45
1241.802703	465.48
1243.359468	324.77
1244.916233	464.62
1246.472997	546.79
1248.029762	514.89
1249.586526	504.34
1251.143291	663
1252.700055	568.6
1254.256820	615.1
1255.813584	613.11
1257.370349	567.76
1258.927113	713.14
1260.483878	777.52
1262.040642	908.04
1263.597407	906.64
1265.154171	879.01
1266.710936	766.28
1268.267700	779.22
1269.824465	850.97
1271.381229	965.84
1272.937994	933.61
1274.494758	962.27
1276.051523	1166.5
1277.608287	1157.9
1279.165052	1149.8
1280.721816	1114.1
1282.278581	1073.1
1283.835345	1187.5
1285.392110	1231
1286.948874	1225.8
1288.505639	1371.3
1290.062404	1394.9
1291.619168	1521.5
1293.175933	1461.1
1294.732697	1573.5
1296.289462	1579.8
1297.846226	1803
1299.402991	1768.8
1300.959755	1726.9
1302.516520	1842
1304.073284	1856.8
1305.630049	1916.9
1307.186813	2037.6
1308.743578	2008.2
1310.300342	2112.5
1311.857107	2002.9
1313.413871	2106
1314.970636	2175.1
1316.527400	2146.6
1318.084165	2260.7
1319.640929	2255.5
1321.197694	2297.9
1322.754458	2198.5
1324.311223	2109.9
1325.867987	2105.5
1327.424752	2016.4
1328.981516	2076.5
1330.538281	1818
1332.095045	1958.8
1333.651810	1994.4
1335.208575	1883.8
1336.765339	1907.6
1338.322104	1847.2
1339.878868	1653.8
1341.435633	1599.8
1342.992397	1662.7
1344.549162	1547.8
1346.105926	1475.7
1347.662691	1404.5
1349.219455	1259.8
1350.776220	1200.6
1352.332984	1321.7
1353.889749	1099.9
1355.446513	1105.2
1357.003278	1089.9
1358.560042	1026.5
1360.116807	1116.9
1361.673571	956.4
1363.230336	884.47
1364.787100	907.26
1366.343865	830.43
1367.900629	760.31
1369.457394	818.1
1371.014158	886.01
1372.570923	801.79
1374.127687	591.58
1375.684452	784.31
1377.241216	708.08
1378.797981	474.55
1380.354746	412.02
1381.911510	668.31
1383.468275	608.5
1385.025039	469.06
1386.581804	566.79
1388.138568	498.12
1389.695333	562.19
1391.252097	543.99
1392.808862	403.37
1394.365626	352.2
1395.922391	455.76
1397.479155	390.67
1399.035920	329.23
1400.592684	439
1402.149449	531.83
1403.706213	481.19
1405.262978	391.36
1406.819742	421.78
1408.376507	516.12
1409.933271	504.13
1411.490036	421.94
1413.046800	240.87
1414.603565	446.13
1416.160329	204.01
1417.717094	331.13
1419.273858	299.46
1420.830623	319.91
1422.387387	301.51
1423.944152	286.03
1425.500917	277.78
1427.057681	227.68
1428.614446	143.85
1430.171210	286.09
1431.727975	283.37
1433.284739	206.52
1434.841504	288.24
1436.398268	229.77
1437.955033	190.69
1439.511797	78.109
1441.068562	158.8
1442.625326	12.78
1444.182091	228.39
1445.738855	117.7
1447.295620	137.09
1448.852384	168.06
1450.409149	263.07
1451.965913	250.73
1453.522678	139.6
1455.079442	189.65
1456.636207	247.39
1458.192971	208.32
1459.749736	218.74
1461.306500	283.1
1462.863265	217.48
1464.420029	176.33
1465.976794	175.66
1467.533558	115.71
1469.090323	62.526
1470.647088	278.54
1472.203852	425.24
1473.760617	250.94
1475.317381	222.43
1476.874146	272
1478.430910	227.15
1479.987675	294.35
1481.544439	154.94
1483.101204	65.213
1484.657968	102.01
1486.214733	135.25
1487.771497	-8.5571
1489.328262	79.49
1490.885026	145.2
1492.441791	138.36
1493.998555	336.02
1495.555320	232.39
1497.112084	308.54
1498.668849	215.2
1500.225613	43.672
1501.782378	102.41
1503.339142	9.7236
1504.895907	84.619
1506.452671	67.757
1508.009436	162.53
1509.566200	81.724
1511.122965	217.4
1512.679729	283.2
1514.236494	168.05
1515.793258	37.569
1517.350023	1.8369
1518.906788	230.22
1520.463552	-53.918
1522.020317	174.94
1523.577081	-46.683
1525.133846	1.57
1526.690610	30.371
1528.247375	72.093
1529.804139	147.87
1531.360904	255.85
1532.917668	122.47
1534.474433	69.795
1536.031197	40.414
1537.587962	131.22
1539.144726	-42.825
1540.701491	215.19
1542.258255	78.538
1543.815020	-106.42
1545.371784	272.43
1546.928549	184.25
1548.485313	192.16
1550.042078	154.52
1551.598842	188.71
1553.155607	110.71
1554.712371	83.052
1556.269136	142.33
1557.825900	127.52
1559.382665	172.09
1560.939429	98.21
1562.496194	193.51
1564.052959	128.98
1565.609723	19.342
1567.166488	229.62
1568.723252	-57.28
1570.280017	137.61
1571.836781	254.48
1573.393546	210.75
1574.950310	121.09
1576.507075	85.399
1578.063839	75.145
1579.620604	64.676
1581.177368	18.348
1582.734133	148.48
1584.290897	259.31
1585.847662	77.012
1587.404426	31.391
1588.961191	-46.379
1590.517955	25.819
1592.074720	23.427
1593.631484	281.92
1595.188249	116.11
1596.745013	109.03
1598.301778	31.818
1599.858542	134.66
1601.415307	201.75
1602.972071	180.5
1604.528836	206.55
1606.085600	115.15
1607.642365	189.45
1609.199130	101.07
1610.755894	330.03
1612.312659	212.13
1613.869423	186.13
1615.426188	258.22
1616.982952	167.64
1618.539717	234.37
1620.096481	146.04
1621.653246	122.59
1623.210010	5.0928
1624.766775	185.73
1626.323539	326.71
1627.880304	202.37
1629.437068	40.585
1630.993833	90.977
1632.550597	95.608
1634.107362	23.779
1635.664126	92.846
1637.220891	-29.901
1638.777655	115.1
1640.334420	209.41
1641.891184	64.208
1643.447949	-24.284
1645.004713	180.61
1646.561478	402.05
1648.118242	428.88
1649.675007	443.51
1651.231771	280.59
1652.788536	198.76
1654.345301	111.09
1655.902065	-8.1156
1657.458830	124.46
1659.015594	143.37
1660.572359	273
1662.129123	163.49
1663.685888	-111.07
1665.242652	22.441
1666.799417	8.2566
1668.356181	203.21
1669.912946	83.127
1671.469710	-7.927
1673.026475	90.371
1674.583239	103.09
1676.140004	-130.79
1677.696768	47.6
1679.253533	52.192
1680.810297	138.54
1682.367062	142.55
1683.923826	-72.499
1685.480591	.93402
1687.037355	87.141
1688.594120	96.131
1690.150884	108.39
1691.707649	23.816
1693.264413	-79.645
1694.821178	37.705
1696.377942	96.695
1697.934707	11.969
1699.491472	133.36
1701.048236	84.828
1702.605001	94.409
1704.161765	179.52
1705.718530	-5.9447
1707.275294	-50.989
1708.832059	-23.102
1710.388823	-29.819
1711.945588	-177.9
1713.502352	165.77
1715.059117	64.86
1716.615881	-30.955
1718.172646	66.27
1719.729410	158.14
1721.286175	43.801
1722.842939	13.599
1724.399704	8.4233
1725.956468	29.059
1727.513233	-6.6802
1729.069997	172.91
1730.626762	25.388
1732.183526	56.992
1733.740291	-69.062
1735.297055	-21.165
1736.853820	93.326
1738.410584	68.731
1739.967349	34.173
1741.524113	48.534
1743.080878	-1.9626
1744.637643	146.03
1746.194407	-188.02
1747.751172	107.3
1749.307936	182.87
1750.864701	194.85
1752.421465	189.19
1753.978230	177.24
1755.534994	191.78
1757.091759	-31.54
1758.648523	-16.599
1760.205288	20.871
1761.762052	213.21
1763.318817	-14.806
1764.875581	203.15
1766.432346	111.3
1767.989110	131.26
1769.545875	97.339
1771.102639	-16.066
1772.659404	21.68
1774.216168	-283.02
1775.772933	145.34
1777.329697	89.985
1778.886462	1.9252
1780.443226	29.279
1781.999991	84.654
1783.556755	99.889
1785.113520	153.65
1786.670284	22.107
1788.227049	119.54
1789.783814	25.423
1791.340578	99.557
1792.897343	67.421
1794.454107	93.672
1796.010872	76.685
1797.567636	-18.953
1799.124401	-29.037
1800.681165	50.426
1802.237930	43.814
1803.794694	174.28
1805.351459	71.572
1806.908223	71.994
1808.464988	20.275
1810.021752	173.29
1811.578517	84.142
1813.135281	36.945
1814.692046	84.392
1816.248810	243.25
1817.805575	223.25
1819.362339	47.899
1820.919104	82.529
1822.475868	244.46
1824.032633	76.751
1825.589397	60.539
1827.146162	123.09
1828.702926	77.71
1830.259691	-100.01
1831.816455	112.73
1833.373220	106.21
1834.929984	83.573
1836.486749	110.79
1838.043514	162.5
1839.600278	90.894
1841.157043	147.62
1842.713807	70.051
1844.270572	-135.38
1845.827336	58.076
1847.384101	71.592
1848.940865	-13.384
1850.497630	178.6
1852.054394	214.62
1853.611159	100.67
1855.167923	-11.333
1856.724688	-33.382
1858.281452	152.37
1859.838217	264.58
1861.394981	204.2
1862.951746	138.17
1864.508510	122.88
1866.065275	8.4838
1867.622039	-115.81
1869.178804	182.85
1870.735568	-19.865
1872.292333	119.32
1873.849097	86.855
1875.405862	148.68
1876.962626	-70.111
1878.519391	41.63
1880.076155	264.39
1881.632920	225.22
1883.189685	137.18
1884.746449	46.313
1886.303214	96.281
1887.859978	-32.124
1889.416743	44.316
1890.973507	-2.1058
1892.530272	-71.679
1894.087036	19.665
1895.643801	65.484
1897.200565	194.18
1898.757330	166.42
1900.314094	204.12
1901.870859	142.1
1903.427623	-.2344
1904.984388	-129.25
1906.541152	109.72
1908.097917	233.34
1909.654681	111.82
1911.211446	272.93
1912.768210	330.02
1914.324975	170.12
1915.881739	68.209
1917.438504	58.95
1918.995268	136.91
1920.552033	79.937
1922.108797	130.45
1923.665562	128.12
1925.222326	89.606
1926.779091	49.361
1928.335856	-49.244
1929.892620	27.423
1931.449385	46.852
1933.006149	-39.78
1934.562914	138.99
1936.119678	169.74
1937.676443	95.592
1939.233207	22.495
1940.789972	11.088
1942.346736	-6.9527
1943.903501	-79.015
1945.460265	73.473
1947.017030	18.262
1948.573794	204.73
1950.130559	281.42
1951.687323	115.2
1953.244088	167.02
1954.800852	-111.71
1956.357617	60.986
1957.914381	199.92
1959.471146	121.89
1961.027910	105.84
1962.584675	166.41
1964.141439	48.705
1965.698204	59.578
1967.254968	-116.54
1968.811733	127.19
1970.368497	131.91
1971.925262	-168.27
1973.482027	-22.699
1975.038791	100.6
1976.595556	12.079
1978.152320	3.1804
1979.709085	-73.99
1981.265849	-81.007
1982.822614	2.974
1984.379378	-110.6
1985.936143	-117.63
1987.492907	10.778
1989.049672	109.19
1990.606436	-142.76
1992.163201	-105.96
1993.719965	-59.69
1995.276730	-.54384
1996.833494	87.126
1998.390259	93.66

